Local time,Symbol,Ask,Bid,AskVolume,BidVolume
20.11.2019 22:23:06.261,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:23:29.375,Gas,569.659,568.759,0.0003,0.0001
20.11.2019 22:23:58.862,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:24:15.298,Gas,569.659,568.759,0.0003,0.0001
20.11.2019 22:24:34.721,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:24:36.326,Gas,569.659,568.759,0.0003,0.0001
20.11.2019 22:24:50.845,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:24:58.854,Gas,569.41,568.51,0.0003,0.0001
20.11.2019 22:25:00.108,Gas,569.409,568.509,0.0002,0.0001
20.11.2019 22:25:01.416,Gas,569.529,568.629,0.0002,0.0001
20.11.2019 22:25:08.879,Gas,569.659,568.759,0.0004,0.0004
20.11.2019 22:25:10.021,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:25:23.559,Gas,569.659,568.759,0.0003,0.0001
20.11.2019 22:25:45.321,Gas,569.66,568.76,0.0002,0.0001
20.11.2019 22:25:51.028,Gas,569.659,568.759,0.0002,0.0001
20.11.2019 22:25:52.166,Gas,569.66,568.76,0.0002,0.0001
20.11.2019 22:25:57.493,Gas,569.659,568.759,0.0002,0.0001
20.11.2019 22:26:00.347,Gas,569.78,568.88,0.0001,0.0001
20.11.2019 22:26:02.193,Gas,569.779,568.879,0.0005,0.0002
20.11.2019 22:26:28.653,Gas,569.66,568.76,0.0005,0.0002
20.11.2019 22:26:31.943,Gas,569.78,568.88,0.0001,0.0001
20.11.2019 22:26:37.897,Gas,569.659,568.759,0.0005,0.0002
20.11.2019 22:26:38.447,Gas,569.66,568.76,0.0001,0.0001
20.11.2019 22:26:49.696,Gas,569.909,569.009,0.0001,0.0001
20.11.2019 22:26:50.200,Gas,569.91,569.01,0.0004,0.0001
20.11.2019 22:26:51.705,Gas,569.909,569.009,0.0004,0.0001
20.11.2019 22:27:21.547,Gas,569.91,569.01,0.0003,0.0001
20.11.2019 22:27:28.144,Gas,569.909,569.009,0.0003,0.0001
20.11.2019 22:27:58.416,Gas,569.91,569.01,0.0003,0.0001
20.11.2019 22:28:02.075,Gas,569.909,569.009,0.0003,0.0001
20.11.2019 22:28:28.147,Gas,569.91,569.01,0.0002,0.0001
20.11.2019 22:28:34.823,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:29:02.789,Gas,569.909,569.009,0.0005,0.0001
20.11.2019 22:29:34.260,Gas,569.91,569.01,0.0001,0.0001
20.11.2019 22:29:44.736,Gas,569.66,568.76,0.0003,0.0001
20.11.2019 22:29:47.131,Gas,569.659,568.759,0.0001,0.0001
20.11.2019 22:29:47.874,Gas,569.78,568.88,0.0001,0.0001
20.11.2019 22:29:55.262,Gas,569.66,568.76,0.0005,0.0002
20.11.2019 22:29:55.858,Gas,569.659,568.759,0.0002,0.0001
20.11.2019 22:29:56.929,Gas,569.66,568.76,0.0001,0.0001
20.11.2019 22:29:59.581,Gas,569.78,568.88,0.0001,0.0001
20.11.2019 22:30:01.103,Gas,569.779,568.879,0.0005,0.0002
20.11.2019 22:30:03.258,Gas,569.909,569.009,0.0005,0.0002
20.11.2019 22:30:08.725,Gas,569.78,568.88,0.0004,0.0001
20.11.2019 22:30:11.023,Gas,569.779,568.879,0.0004,0.0002
20.11.2019 22:30:11.843,Gas,569.78,568.88,0.0004,0.0002
20.11.2019 22:30:50.306,Gas,569.659,568.759,0.0005,0.0002
20.11.2019 22:31:13.540,Gas,569.66,568.76,0.0001,0.0001
20.11.2019 22:31:14.239,Gas,569.779,568.879,0.0001,0.0001
20.11.2019 22:31:14.919,Gas,569.78,568.88,0.0005,0.0002
20.11.2019 22:31:16.521,Gas,569.779,568.879,0.0005,0.0002
20.11.2019 22:31:22.814,Gas,569.66,568.76,0.0005,0.0002
20.11.2019 22:31:25.341,Gas,569.78,568.88,0.0001,0.0001
20.11.2019 22:31:40.329,Gas,569.91,569.01,0.0005,0.0002
20.11.2019 22:31:58.096,Gas,569.909,569.009,0.0005,0.0002
20.11.2019 22:32:08.045,Gas,569.91,569.01,0.0005,0.0001
20.11.2019 22:32:20.320,Gas,569.909,569.009,0.0004,0.0002
20.11.2019 22:32:22.129,Gas,569.91,569.01,0.0003,0.0002
20.11.2019 22:32:44.774,Gas,569.909,569.009,0.0004,0.0002
20.11.2019 22:32:54.093,Gas,569.91,569.01,0.0004,0.0002
20.11.2019 22:32:57.820,Gas,569.909,569.009,0.0002,0.0002
20.11.2019 22:33:01.545,Gas,569.91,569.01,0.0003,0.0002
20.11.2019 22:33:08.024,Gas,569.909,569.009,0.0002,0.0002
20.11.2019 22:33:10.035,Gas,569.91,569.01,0.0001,0.0002
20.11.2019 22:33:12.328,Gas,569.909,569.009,0.0001,0.0002
20.11.2019 22:33:29.856,Gas,569.91,569.01,0.0002,0.0002
20.11.2019 22:33:35.872,Gas,569.909,569.009,0.0001,0.0002
20.11.2019 22:34:05.271,Gas,569.91,569.01,0.0002,0.0002
20.11.2019 22:34:10.447,Gas,569.909,569.009,0.0002,0.0002
20.11.2019 22:34:18.397,Gas,569.91,569.01,0.0002,0.0001
20.11.2019 22:34:24.289,Gas,569.909,569.009,0.0001,0.0001
20.11.2019 22:34:29.603,Gas,569.91,569.01,0.0001,0.0001
20.11.2019 22:34:36.239,Gas,569.909,569.009,0.0001,0.0001
20.11.2019 22:34:38.016,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:34:38.799,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:34:39.382,Gas,570.159,569.259,0.0005,0.0001
20.11.2019 22:34:39.902,Gas,570.029,569.129,0.0005,0.0001
20.11.2019 22:34:40.678,Gas,569.91,569.01,0.0005,0.0002
20.11.2019 22:35:06.311,Gas,569.909,569.009,0.0002,0.0001
20.11.2019 22:35:08.041,Gas,569.91,569.01,0.0002,0.0001
20.11.2019 22:35:19.113,Gas,569.909,569.009,0.0002,0.0001
20.11.2019 22:35:46.008,Gas,569.91,569.01,0.0002,0.0001
20.11.2019 22:35:48.260,Gas,569.909,569.009,0.0001,0.0001
20.11.2019 22:35:58.453,Gas,570.029,569.129,0.0002,0.0001
20.11.2019 22:35:59.224,Gas,570.03,569.13,0.0005,0.0001
20.11.2019 22:36:03.416,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:36:05.940,Gas,570.159,569.259,0.0005,0.0001
20.11.2019 22:36:36.275,Gas,570.16,569.26,0.0004,0.0001
20.11.2019 22:36:54.825,Gas,570.159,569.259,0.0004,0.0001
20.11.2019 22:36:56.355,Gas,570.16,569.26,0.0003,0.0001
20.11.2019 22:37:20.561,Gas,570.159,569.259,0.0002,0.0001
20.11.2019 22:37:24.092,Gas,570.16,569.26,0.0004,0.0001
20.11.2019 22:37:27.735,Gas,570.159,569.259,0.0002,0.0001
20.11.2019 22:37:28.274,Gas,570.279,569.379,0.0001,0.0001
20.11.2019 22:37:29.198,Gas,570.28,569.38,0.0005,0.0001
20.11.2019 22:37:33.193,Gas,570.159,569.259,0.0005,0.0001
20.11.2019 22:37:34.025,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:37:49.101,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:37:54.596,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:37:57.129,Gas,570.28,569.38,0.0001,0.0001
20.11.2019 22:37:57.721,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:37:58.930,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:37:59.956,Gas,570.28,569.38,0.0001,0.0001
20.11.2019 22:38:01.023,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:38:01.832,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:38:08.928,Gas,570.28,569.38,0.0001,0.0001
20.11.2019 22:38:09.888,Gas,570.279,569.379,0.0005,0.0001
20.11.2019 22:38:10.714,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:38:11.416,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:38:11.938,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:38:18.788,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:38:21.498,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:38:23.138,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:38:26.146,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:38:41.411,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:39:13.031,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:39:14.418,Gas,570.279,569.379,0.0001,0.0001
20.11.2019 22:39:15.003,Gas,570.28,569.38,0.0005,0.0001
20.11.2019 22:39:17.917,Gas,570.16,569.26,0.0005,0.0001
20.11.2019 22:39:19.325,Gas,570.159,569.259,0.0001,0.0001
20.11.2019 22:39:23.261,Gas,570.16,569.26,0.0001,0.0001
20.11.2019 22:39:24.230,Gas,570.279,569.379,0.0001,0.0001
20.11.2019 22:39:25.145,Gas,570.159,569.259,0.0004,0.0001
20.11.2019 22:39:30.527,Gas,570.16,569.26,0.0001,0.0001
